id_article;id_proceeding
5046873;6799994
5046908;2486265
5046946;2484169
5046956;6763352
5046960;6362096
5046962;6885885
5046965;6755864
5046982;6361906
5047003;2532761
5047007;6706735
5047022;2484286
5047025;6812913
5047036;6033917
5047121;7151169
5047126;6361951
5047131;6678000
5047151;6760042
5047168;2554103
5047228;2537519
5047259;6838289
5047321;2488195
5047341;2482102
5047356;6877269
5047362;2509145
5047366;2483344
5047382;2482734
5047404;2485195
5047429;2541279
5047448;6974410
5047452;2518191
5047486;2554500
5047496;6783423
5047504;2550822
5047507;2535592
5047514;2551333
5047519;6785634
5047548;2537160
5047549;2481875
5047554;4031086
5047569;2552697
5047571;5388369
5047612;6788846
5047637;6885457
5047650;5746857
5047670;4031044
5047711;2534616
5047717;6740583
5047743;6844281
5047752;4141017
5047767;6734829
5047781;2489861
5047784;2534024
5047800;5012328
5047810;2554030
5047832;2531600
5047837;2480865
5047852;2554452
5047867;6651218
5047880;6034063
5047889;6706735
5047892;7151151
5047907;2494613
5047939;2543141
5047942;2534686
5047988;6885709
5047994;6877996
5048066;4707893
5048099;2494253
5048142;2498349
5048152;6876946
5048166;5388358
5048209;2543112
5048226;6796393
5048238;6749452
5048245;2499119
5048259;2516912
5048262;6756551
5048289;2518455
5048290;3872397
5048305;5504271
5048311;2529685
5048318;2547386
5048324;2482865
5048408;6710389
5048441;6754435
5048444;6851280
5048456;2540347
5048586;2517503
5048620;2482430
5048628;2491962
5048677;6845062
5048678;6871465
5048696;7151186
5048708;7151256
5048713;2540318
5048739;2493707
5048749;5659210
5048756;6974344
5048761;2511672
5048817;6823921
5048822;6852782
5048885;2499467
5048907;2508519
5048947;2534849
5048953;6650304
5048954;2492112
5049040;2492167
5049088;2549269
5049117;2480661
5049134;2487058
5049148;2537143
5049185;2498316
5049208;4707867
5049295;5746742
5049297;6362238
5049307;2481784
5049332;6802541
5049374;2491232
5049395;6874544
5049396;6706735
5049438;2535373
5049468;2528585
5049558;2491412
5049564;6693807
5049583;2552085
5049585;2509145
5049598;6876946
5049617;2517688
5049665;2505982
5049670;2529086
5049671;2491313
5049696;2520418
5049708;2492082
5049737;6691115
5049742;2529488
5049750;2489914
5049754;2539665
5049777;6362054
5049789;3872360
5049799;6833054
5049801;6858017
5049815;6754435
5049817;2531561
5049860;5437504
5049866;6674169
5049892;2528852
5049939;2553723
5050009;2480600
5050036;6861470
5050038;6720396
5050065;2551082
5050069;6839226
5050120;6974344
5050154;6814792
5050173;2486721
5050202;2509152
5050221;6034066
5050267;6034136
5050299;6361948
5050307;2550822
5050317;2494875
5050421;6805210
5050465;2531600
5050479;6777812
5050497;6693162
5050498;6362169
5050501;6034151
5050524;6362124
5050536;7151115
5050600;2498282
5050604;2533525
5050610;2486197
5050650;6729002
5050651;6066180
5050657;2532372
5050677;6875464
5050689;7151099
5050704;7150972
5050718;6034127
5050742;6876465
5050752;5746831
5050813;6725205
5050825;6825891
5050833;6747400
5050841;2540436
5050844;5746742
5050847;6884500
5050848;2534249
5050859;6843103
5050874;2484469
5050903;6797675
5050920;2516838
5050921;6763973
5050928;2490239
5050932;2515784
5050957;3769388
5050960;6797863
5050985;2499583
5051001;5746791
5051011;2480708
5051035;2499360
5051071;6785634
5051127;2548501
5051137;7151065
5051198;2516956
5051234;2534581
5051271;6876465
5051289;2533003
5051293;6777812
5051307;6974388
5051310;6362151
5051320;2483453
5051330;2480666
5051338;3872856
5051409;6714970
5051432;2496596
5051445;2497392
5051468;2528912
5051471;2487950
5051476;6684909
5051489;6877996
5051498;2489081
5051508;6740583
5051512;6876682
5051528;3940613
5051569;6682764
5051583;2495896
5051624;3872972
5051642;5659256
5051670;6839226
5051694;2491862
5051719;2529172
5051757;7151076
5051769;6826936
5051775;2779101
5051799;6843103
5051816;2498166
5051827;2551029
5051867;2481408
5051880;6818401
5051898;6787382
5051902;2541284
5051905;2493973
5051912;6876946
5051941;2523615
5051982;5746743
5051988;2496766
5051998;5746721
5052013;6811565
5052025;2553615
5052065;6656327
5052084;6786981
5052104;6657641
5052135;2498746
5052140;6320127
5052173;6693807
5052201;6830954
5052204;2533578
5052206;6691115
5052208;2535913
5052210;4141459
5052214;6674525
5052277;2513347
5052291;6661669
5052320;2548259
5052328;2528842
5052380;2494253
5052395;2517599
5052403;5746721
5052423;6034151
5052477;2485205
5052478;2499838
5052480;6793210
5052483;2541372
5052534;2484363
5052560;2554434
5052571;6362219
5052572;6713007
5052609;3873039
5052624;6827972
5052631;2554658
5052633;6779416
5052643;2552717
5052654;2552518
5052669;6600535
5052677;2510938
5052688;6858269
5052728;6818401
5052741;2482641
5052746;7151206
5052777;7151099
5052793;3873039
5052794;2486920
5052796;6763352
5052801;6756909
5052829;7151219
5052832;2551646
5052845;2483953
5052863;2541059
5052869;2512639
5052874;6683433
5052904;6813589
5052914;6845062
5052933;2490343
5052964;6683660
5052969;6716099
5052977;2778853
5053023;3872360
5053065;2548041
5053067;2518608
5053082;2543078
5053094;6832490
5053097;2540192
5053151;7151174
5053162;6694358
5053168;2494875
5053172;6858269
5053191;2494413
5053203;2487403
5053208;4141180
5053228;6779345
5053236;5746857
5053316;6812913
5053338;6320050
5053384;6661263
5053386;6974441
5053400;2499838
5053401;2540742
5053418;6826936
5053448;2547915
5053468;2530657
5053481;5388264
5053490;4707893
5053503;6362151
5053526;7024616
5053530;2513325
5053569;2510938
5053571;2533145
5053602;2534581
5053638;6843103
5053684;5504305
5053696;6859552
5053706;6715926
5053717;2481743
5053765;5659215
5053796;6650602
5053812;2532525
5053814;2546001
5053825;6728587
5053834;6362169
5053844;6833054
5053854;2538638
5053971;6884500
5053981;6740081
5053989;5504271
5054017;5388272
5054065;2517868
5054100;2533729
5054109;2495785
5054138;4713039
5054142;3872360
5054150;7151021
5054164;4707858
5054165;5746697
5054197;2487950
5054233;6818401
5054285;2494135
5054321;5746801
5054333;6320059
5054336;2517767
5054373;2545693
5054388;2551646
5054395;7024616
5054400;6865875
5054411;7151182
5054424;4309183
5054488;6974344
5054493;6320041
5054514;5012328
5054515;2517868
5054530;2497416
5054542;2538937
5054548;5012328
5054596;3873186
5054597;6693981
5054598;5388293
5054605;6674169
5054606;5388317
5054633;6066102
5054654;7151115
5054702;2497554
5054703;2484286
5054769;2497491
5054787;2538221
5054791;6880099
5054795;5746751
5054819;6855381
5054902;2529262
5054944;6850811
5054960;6876465
5054968;6875464
5055000;6655348
5055002;5659198
5055028;2536338
5055029;6974336
5055037;2486994
5055044;2497598
5055048;2554689
5055051;6702163
5055079;2483070
5055086;2533578
5055094;6827989
5055121;5746831
5055126;6716099
5055131;6826936
5055159;6796219
5055184;2517492
5055259;6361948
5055271;6830628
5055282;2529150
5055312;6805210
5055318;2534742
5055333;2486611
5055346;6034179
5055385;6653117
5055386;6667346
5055400;2551029
5055401;2501647
5055427;5504290
5055445;2492140
5055452;2500882
5055466;6778927
5055485;5746751
5055496;2550481
5055518;6600531
5055547;2542946
5055558;2482734
5055578;7151166
5055590;5659208
5055594;2528246
5055609;2533536
5055613;6673876
5055671;2531036
5055701;6702646
5055703;6795486
5055705;6805210
5055708;2549384
5055721;6818401
5055727;6813589
5055731;2497051
5055746;6690767
5055761;6880099
5055769;6666767
5055772;2513005
5055783;2486954
5055813;2488203
5055831;5388366
5055851;6651218
5055852;2554429
5055865;2549150
5055875;6696538
5055898;4141017
5055904;6802285
5055917;6743872
5055930;6653117
5055947;6725249
5055952;6034276
5055976;2492235
5056065;2516707
5056075;6034082
5056086;2495785
5056096;6657222
5056106;5388294
5056122;6825891
5056144;6779345
5056264;6767297
5056265;2542706
5056269;6790477
5056270;2543036
5056295;2489991
5056344;2536071
5056347;5388369
5056360;6755864
5056365;6033973
5056384;6320057
5056394;6672922
5056439;6729303
5056452;2491893
5056523;2534085
5056532;2518186
5056538;3644392
5056541;6717655
5056552;6034182
5056559;5335365
5056564;6856825
5056604;6034111
5056616;2534248
5056617;2496073
5056640;2550111
5056657;6845062
5056702;2515985
5056751;5504325
5056755;6790214
5056809;6066175
5056816;6760042
5056844;6792728
5056856;2495355
5056857;2535508
5056862;2549025
5056880;7151173
5056928;6885457
5056991;6813174
5057004;6654627
5057030;5746802
5057038;5746743
5057041;6876946
5057045;2482611
5057072;6974388
5057101;2528193
5057105;6653117
5057109;6748096
5057145;6837184
5057154;6701903
5057156;6033978
5057164;6674169
5057174;6361987
5057175;6671010
5057184;6362169
5057193;6743872
5057198;2528702
5057211;2516016
5057242;6716119
5057260;2493712
5057302;6883379
5057314;5388264
5057320;6649639
5057326;6034178
5057351;6738219
5057373;6830603
5057418;6678000
5057436;6810771
5057461;4707858
5057464;6667346
5057492;5388272
5057510;6683660
5057528;2481611
5057574;2494105
5057660;2552513
5057677;6790214
5057693;3872664
5057747;6362140
5057780;6868300
5057803;2500882
5057825;2518870
5057864;3769541
5057894;6874544
5057907;2493290
5057929;2496434
5057937;3873186
5057967;6657641
5057985;6743872
5057991;2497782
5058010;6707560
5058031;6850811
5058054;6765383
5058079;2499583
5058082;6686998
5058112;5746802
5058126;6885885
5058177;6886524
5058202;6669504
5058225;6699522
5058239;4031123
5058242;3873146
5058269;6858017
5058310;2550267
5058342;2482890
5058371;2540130
5058381;6833054
5058402;6659200
5058445;6974367
5058459;2537143
5058473;2516076
5058501;4707715
5058532;5746751
5058542;6600521
5058573;6066108
5058593;6693807
5058601;2492082
5058608;6600535
5058614;7024699
5058694;3939868
5058722;2540313
5058726;6845062
5058811;2484286
5058816;2528559
5058831;2481777
5058887;6719520
5058901;2499305
5058902;2516838
5058942;6794610
5058955;2490845
5059006;2517707
5059028;2517654
5059058;2489567
5059076;2533055
5059099;2516900
5059106;2551082
5059118;3644955
5059138;6362096
5059189;2498592
5059221;2534135
5059223;2554372
5059225;2519302
5059266;6810771
5059282;2486456
5059286;6846543
5059297;7151017
5059331;6833590
5059356;7151219
5059368;2491950
5059412;2516791
5059441;6790214
5059443;2485437
5059553;6974367
5059563;2497536
5059592;2490845
5059619;6034033
5059632;2516707
5059652;2486504
5059653;7151120
5059694;2553842
5059699;2498287
5059701;2554639
5059757;6747400
5059770;2493628
5059779;2487132
5059813;6766307
5059814;2497422
5059840;2492721
5059894;2481748
5059914;2517599
5059915;2497778
5059944;2534135
5059958;2494105
5060005;6816286
5060012;2483994
5060018;5746865
5060036;6034146
5060053;6743872
5060060;2487114
5060064;2540313
5060119;3769541
5060129;7151065
5060147;2541059
5060153;2486497
5060154;2550303
5060180;6784242
5060205;6749948
5060208;6885709
5060210;6737060
5060214;2485939
5060223;2493651
5060234;2542417
5060245;6715926
5060258;4141726
5060263;2540130
5060264;2516857
5060306;6708127
5060324;5746721
5060334;4031044
5060362;6034169
5060392;2486848
5060444;2496434
5060451;6694358
5060464;6819957
5060480;3873186
5060492;2543112
5060499;6737060
5060539;2495924
5060542;4141017
5060546;2494613
5060575;6740081
5060590;2497416
5060633;6774764
5060681;2517531
5060682;4141637
5060708;3873039
5060733;6654722
5060740;6876682
5060764;2481399
5060781;2483882
5060795;5504297
5060901;2549031
5060925;6766307
5060929;2491688
5060977;2553723
5060980;3940646
5060999;2492058
5061043;5659198
5061055;2505923
5061067;6884500
5061083;5746740
5061089;6880099
5061125;2543013
5061141;3872986
5061153;6785634
5061160;2515784
5061169;2539596
5061194;2493391
5061201;6725205
5061227;2490636
5061232;2498166
5061236;2528585
5061241;5746721
5061263;4566153
5061283;2497392
5061292;6033958
5061303;2494708
5061313;6725249
5061327;5012328
5061341;2552896
5061356;3769343
5061369;2499305
5061455;2487129
5061457;2501588
5061462;6729002
5061472;7151174
5061502;2495946
5061528;6771632
5061610;6784611
5061619;2487334
5061624;2485204
5061628;5388264
5061642;6362129
5061652;2490478
5061712;2779132
5061714;6704927
5061718;2497094
5061759;7151274
5061793;2516838
5061844;4707715
5061935;3873142
5061968;2541463
5061996;6775291
5062008;6693162
5062028;2553947
5062055;2537143
5062064;2548118
5062066;2590632
5062079;5504278
5062120;6659200
5062124;2516031
5062126;2497501
5062129;7151173
5062164;7151021
5062168;2549950
5062177;2491688
5062209;2496596
5062225;5335379
5062238;6697348
5062257;6727340
5062261;2590576
5062266;6676459
5062270;6820672
5062298;6725843
5062327;7150986
5062366;5746701
5062410;2517709
5062417;2520356
5062501;2552717
5062526;2483461
5062548;2550911
5062595;6734829
5062608;6034219
5062615;3938697
5062621;2542299
5062622;2536504
5062683;2552953
5062697;2534325
5062704;5746743
5062711;2539457
5062719;6362003
5062722;6361963
5062747;2492721
5062778;6661669
5062799;2536582
5062803;2481631
5062812;6854898
5062813;6788252
5062815;2533155
5062822;6844281
5062826;2481977
5062828;2506954
5062834;2499940
5062835;2494785
5062845;6066175
5062897;6066180
5062899;2496600
5062924;2538194
5062926;6820672
5062962;2541120
5062965;2507243
5062980;6974366
5062982;6736749
5062998;2486504
5063043;6719520
5063051;2481784
5063076;7151174
5063104;6838289
5063105;2486530
5063130;6691115
5063131;6725843
5063158;2514931
5063187;6034068
5063198;2535684
5063277;6872476
5063320;5388317
5063322;6974441
5063332;6874040
5063353;6671010
5063355;2533055
5063394;2520464
5063416;6787382
5063417;2482702
5063447;2515276
5063463;6885709
5063493;2492833
5063497;6362124
5063527;2497454
5063544;3940664
5063557;6650602
5063602;6714970
5063609;2548501
5063617;2553525
5063620;6033946
5063647;2488422
5063669;6796219
5063688;5746743
5063699;2520356
5063709;7150983
5063717;2481408
5063727;2541465
5063746;6853646
5063790;6361926
5063799;2488981
5063832;2491777
5063904;6669838
5063911;6858017
5063915;2493271
5063924;7151128
5063925;2542442
5063963;6777812
5063964;6717655
5063977;6821439
5064006;2501588
5064019;2492092
5064020;6066102
5064049;6729303
5064068;2485840
5064081;2541556
5064099;6710188
5064118;2493707
5064127;2490866
5064143;6867684
5064144;6361962
5064152;2517790
5064159;2553610
5064160;2516702
5064177;2493769
5064190;7151162
5064246;6737890
5064256;6864152
5064287;6812913
5064298;2487808
5064308;5746865
5064318;5746831
5064329;2517503
5064352;2547899
5064360;7151174
5064397;2486127
5064399;6776928
5064415;2549031
5064421;5746740
5064443;2553631
5064447;5388317
5064451;6737890
5064462;6865875
5064471;6714378
5064477;2553610
5064516;2482611
5064531;2528780
5064536;2523615
5064555;2518064
5064577;6880099
5064591;6736071
5064613;2495355
5064642;2508462
5064700;4707820
5064727;6845200
5064733;2529327
5064737;2498469
5064751;2520630
5064754;6034068
5064755;3872860
5064767;6719520
5064777;2482865
5064779;6361948
5064800;2492543
5064813;5746650
5064817;5746751
5064830;2532790
5064840;6885457
5064855;6671241
5064914;3873125
5064956;6797070
5064965;2530721
5065009;6362115
5065010;2540799
5065015;2494135
5065083;2498349
5065088;6733829
5065098;6034182
5065113;6777812
5065135;2499680
5065137;2494250
5065138;6799012
5065167;6706735
5065198;2490372
5065216;2488422
5065234;6033917
5065261;2516702
5065273;2534248
5065282;2550075
5065299;2549258
5065317;2491950
5065327;6650602
5065330;5388279
5065337;2518089
5065345;6736887
5065358;2488981
5065381;7151017
5065397;2491102
5065458;2487800
5065527;6802285
5065591;2511317
5065595;6788111
5065652;2497554
5065662;6821439
5065677;6720396
5065683;2483129
5065685;6659952
5065703;2554671
5065761;2498470
5065776;6655344
5065781;2494066
5065782;7151236
5065794;2487995
5065805;6694358
5065839;6672922
5065856;2548892
5065897;6034182
5065900;6874073
5065905;6676105
5065915;5388380
5065933;5504297
5065939;2517599
5065992;2487354
5066015;2548661
5066018;2539941
5066037;6713007
5066039;2491862
5066053;2553631
5066115;2533028
5066117;6886524
5066161;6821576
5066179;2494875
5066184;6810771
5066257;2548118
5066280;2540427
5066282;6756909
5066320;2540457
5066362;6776928
5066370;6787384
5066382;2520418
5066435;2548876
5066461;6066080
5066471;2518085
5066473;2486489
5066500;2539629
5066562;6066038
5066636;6650304
5066637;6846543
5066639;2535508
5066671;6672922
5066702;2517503
5066703;6736703
5066727;4309120
5066772;2488909
5066790;2529327
5066801;6783423
5066806;2496596
5066823;2531036
5066893;7150983
5066909;6830628
5066911;2485335
5066925;2550911
5066950;2485437
5066962;2540313
5066985;6714378
5066986;6818401
5067012;6066355
5067037;6033901
5067042;6362124
5067056;2530014
5067068;5746865
5067080;6066180
5067113;6727340
5067143;2494431
5067146;6821439
5067173;2517503
5067177;6716135
5067199;2495262
5067208;2481784
5067259;6659200
5067262;5388279
5067271;6704213
5067277;6858017
5067282;6748096
5067283;2482702
5067303;2518684
5067352;6830603
5067358;6885709
5067364;6797675
5067401;6697348
5067415;2547899
5067457;6795486
5067463;6710188
5067489;2531036
5067492;2554030
5067498;2552973
5067505;2533718
5067520;4031123
5067594;2529533
5067604;6777812
5067608;6034146
5067618;6871465
5067641;2696283
5067645;6697348
5067646;2528316
5067657;2488909
5067672;6827972
5067681;6871465
5067795;2497101
5067801;6872476
5067826;5504278
5067883;2553615
5067895;2498470
5067924;7151206
5067943;6686792
5067947;5746656
5067951;2486899
5068009;7151166
5068024;2494135
